id,ht,rt_ht,rt_rt_cnt
,,,
,,,
,,,
,,,
,,,
,,,
850038580990939136,,,1
,,,
849962353395421184,,,317
850038325775785984,,,112
849455369856438273,,,4475
,music,,
850040745465720833,,,19
850041679738544128,,,459
850041347889397760,,,5
848909428271304707,,,1838
850033551403778048,,,5
,,,
812655917648920576,,,10855
850039373026537473,,,14
850012396101959680,,,56
849438944450183171,,,436
850018173034352641,,,1
,,,
850033074633093122,,,6
850039373026537473,,,13
,,,
849983586061225984,,,72
846469079514927112,,,2814
850016966131630080,,,1
,,,
850024882490531840,,,517
,,,
850028974650650627,,,26
,,,
849940130068672513,,,5553
,,,
,,,
849724887010873345,,,3316
,,,
849706096369553409,,,210
849419721762119683,,,6
849993893370359813,,,18
849736364560064512,,,826
850024613417562114,,,1
,,,
849679968573566987,,,214
,Farrakhan,,
,,,
850020335403491329,,,8270
,photojournalism,,
849409769337217024,,,4362
850016613348909057,,,2
,,,
849963602505236480,,,765
,,,
,,,
,,,
849403963539456000,,,325
850017645248339969,Iran,Iran,109
841644917508190208,gallery,gallery,1
,,,
850037916172599296,,,8
849969053959630848,,,79
,,,
835916614356848640,,,4
,,,
849769452140810241,,,7
849348140595630081,,,33767
,,,
844304893800316929,,,1119
,,,
,,,
849805651350102017,,,6812
,,,
,,,
850030351745376256,Reading,Reading,23
,,,
,,,
,,,
,,,
849996430227918852,,,18
,,,
850042043049136131,,,139
850024067642122240,,,100
,,,
,,,
850038413348810754,,,4
,,,
850030820257615874,,,1
849835642519420928,,,14595
,,,
850033339335532544,,,111
850038518676152320,,,7
849471920206745604,,,37774
849721480720121859,,,88
,book,,
850022369758507010,,,79
845862686361571328,,,52588
849996288439578626,,,4
,,,
849857453588140032,,,426
,,,
,,,
849826754202144768,,,11616
850041095702446080,,,35
849821488895197184,,,2009
849724721776164864,,,18300
849835945121763328,,,2440
850040517568200704,,,338
,,,
,,,
850002657980764160,,,62
849900180044365824,,,259
,adventure,,
850037064032817152,,,6
849831851573342208,,,4291
,,,
,,,
850008422485344256,,,1161
,,,
,,,
850021848418992128,,,250
,,,
850037906857185282,,,12
,,,
850041679738544128,,,456
847416756951851009,Britain,Britain,324
850035296804720645,,,24
,,,
849954856567795715,,,2
849994210602360832,,,9
850035296804720645,,,64
849879622338707456,Mercurial,Mercurial,6825
850042244895821825,Afghanistan,Afghanistan,2
849992094408208386,,,332
850035296804720645,,,7
,,,
849887320622813184,,,198
849431973705723909,,,265
,,,
,,,
850040229490823168,,,29
850005768061558784,,,21
,,,
850026832539910144,SHINE,SHINE,99
850035296804720645,,,4
,Nectar,,
,,,
850037898170716161,,,34
850008623044538368,,,54
,,,
849812999699185664,,,717
,,,
,,,
849810525244542976,,,615
,,,
,naked,,
850039953794977793,Fantasy,Fantasy,3
,Watusi,,
850006202859667456,,,541
849635794994286592,Syria,Syria,5926
850010098466422785,,,1
849434232497819649,,,1
849996555218296832,,,373
850038658694610944,,,33
849946540403773441,,,759
,,,
,,,
850028285841027072,,,1148
,,,
,,,
849732780766441473,,,23732
850009661604589568,,,167
,,,
850039925160464384,,,683
850041342558441472,,,16
,,,
,,,
850041697329442816,,,64
850034004749418497,,,261
,,,
,,,
850031195475857413,,,110
,,,
850041673853829120,,,5
850042229838143488,,,2
,,,
,,,
,,,
,,,
,,,
,,,
850039419776233472,,,23
,,,
,,,
850042172405633024,free,free,1
849627338291785729,,,6
,,,
850041549589184512,,,7
,,,
849958735007154177,,,1004
850021412899311616,,Outnumbered,4
850027503406112768,,,6
,,,
850040997614465024,,,3
850012820494209026,,,27
624361343328522240,,,2581
,job,,
,,,
850040950940459008,,,221
850028131100614658,,,123
849898387075981312,,,2817
849868618057871360,,,97
849903421457084416,,,7
849997847768518657,,,119
,,,
850020465116676096,,,1
849379709804847104,,,17652
,,,
849270245810462721,,,1100
,,,
,,,
849274649317957632,,,1289
849732780766441473,,,23734
849868713629065216,,,802
849641546391502848,,,1022
766773463126315008,,,1103
,,,
,,,
849994791366668289,,,13
849665554927554562,,,1782
850035544658718720,,,246
,,,
850031118023888896,,,2144
848213117083369472,,,16327
,Catfish,,
849773182840078336,,,9181
849362909771812864,,,12
849957337070579713,,,760
849630807912263681,,,57
850027973495459841,,,354
,,,
,,,
845457137102995457,,,388
,,,
,,,
,,,
850025307956543492,nonprofits,nonprofits,2
850038970939584512,,,12
,,,
,,,
849350859519643648,,,9873
,,,
850042028893151233,,,2
849272741668806657,,,9572
850038672439164928,,,2
849670967773233152,,,7
,,,
,,,
850041553921822720,,,1
,,,
,,,
,,,
,,,
849731338928353283,,,453
,Premier,,
,,,
,,,
,,,
649515261528272896,,,123811
850035157377703937,,,3
849820873917775872,,,83
,,,
,,,
,,,
,,,
849854085075435520,,,1
850042406791720960,,,38
,,,
,,,
850036195753152513,,,112
850041679738544128,,,475
,,,
,,,
849630731181715457,,,26593
850012200710361094,,,31
849704885423665152,,,7465
850003635794722816,,,842
,,,
850020777068027906,Capricorn,Capricorn,20
,,,
,,,
,,,
850030498474799109,,,82
757945445750407173,,,44207
,,,
849988230573424645,,,1617
849876865624014848,,,3
849352584527835136,,,37
,,,
850024335167430656,bilingual,bilingual,1
849972573706133505,,,21
,,,
,,,
,,,
850032932907393024,,,5
,,,
847678400709877760,,,34
850035391629414400,,,75
850034491976331264,,,75
,,,
,,,
,weddings,,
849552234685894658,,,2341
849082918123294721,,,305
,,,
,,,
850035296804720645,,,1
,,,
849695086204071939,,,3377
850041371763163136,,,50
,,,
,,,
,,,
,,,
849675176354529281,,,15544
850042078964985856,,,1
849903636650106880,,,75
,,,
,,,
,,,
850040548333432833,,,9
850042043049136131,,,149
,,,
,,,
850035296804720645,,,5
849487931496689666,,,12053
,,,
850041679738544128,,,469
849830528001777665,,,2
850032579927527424,,,16
849945235396362240,,,604
,,,
,,,
850041705747419138,,,20
,,,
,,,
849654088908378112,,,3
849989245204877312,,,127
,,,
,,,
849335943177916416,,,5820
,Reviews,,
,,,
849617333052211203,,,122701
,,,
,,,
834247243771228160,,,1822
,,,
849928555639132160,,,429
850029074592522241,,,482
,,,
,,,
850030614824628225,,,14
850036972873756672,,,1
850042321211203585,,,1
,,,
,,,
,,,
850042560085192704,,,1
,,,
,,,
849879622338707456,Mercurial,Mercurial,6826
,,,
850016937841184768,,,277
,,,
850008128808792069,,,349
850025821842546692,,,4
,,,
,,,
,,,
849911218592776192,,,18
850039688991621120,,,17
,,,
,,,
850042406791720960,,,40
,,,
850042221625737217,,,31
,,,
849397172818849794,,,3
850042342644043777,,,16
,,,
,,,
850041631772360708,,,1
,news,,
850040410424492032,,,75
,,,
850037604410171393,,,2
,,,
,,,
849675176354529281,,,15539
,,,
,,,
850038334609084417,,,105
825025118598344705,,,7133
849341813785841664,,,78252
845541645923815425,,,455
849675176354529281,,,15540
,,,
848904364827791360,,,150
850019012587081728,,,1
,,,
850041600415866881,,,3
849788683335151617,,,72
850019847014682624,,,118
850036700118220800,,,1
,,,
849979441908527104,,,613
849085322352840706,,,5
,,,
,,,
850042221625737217,,,28
849677100802084864,,,4995
850042166667874304,,,2
,,,
,,,
849990987711520768,,,4
,,,
845541645923815425,,,473
849914608320204801,,,1
,,,
849675176354529281,,,15541
850026718912028672,,,3
,,,
845541645923815425,,,532
,,,
,,,
,,,
849732780766441473,,,23742
,,,
850039872022691845,,,8
849952277528027137,,,2
,,,
847659220807712770,,,260
849671186254618626,,,35733
,ABC,,
,,,
850000391206977536,,,103
,,,
,,,
,,,
,,,
848332347971846144,,,6421
850042575109185537,,,1
,,,
849716818293907456,,,2592
,,,
,,,
,coaching,,
,,,
849984488268365826,,,76
,,,
,,,
805848818428219392,,,747
849990922511163392,,,563
,,,
,,,
,,,
,,,
,,,
850042267364667392,,,3
,,,
850008451560243200,,,2489
,,,
850017018791284736,,,81
849977910933020672,,,1
841785312363843584,,,1395
849666854473916416,,,28775
,,,
,,,
849633388751450112,,,5721
,,,
850042043049136131,,,154
850035947626348544,,,365
,,,
,,,
754936463624667136,,,1376
849627948915228672,,,4
,,,
826924854934913025,House,House,5
850042043049136131,,,154
850030441339944960,Friends,Friends,3
,,,
850042548965875713,,,1
,,,
850032902574309379,,,200
850038256683057153,fashion,fashion,3
816312018651254788,,,275
,,,
,,,
,,,
,,,
,,,
850026651350073344,,,1023
849269108021633024,ABBA,ABBA,2
,,,
849998321775194113,,,16
,,,
849812778583851008,,,1092
850031118023888896,,,2149
,,,
,,,
850042253997486084,,,1
,,,
849961166331928576,,,70
850033135525953537,,,373
,,,
850040517568200704,,,346
,,,
850038753301110784,,,43
849709442555940865,Giveaway,Giveaway,248
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,Trump,,
850038922008776704,,,378
849983093800919041,resist,resist,9
,,,
849803058527784961,,,19
850025624932683780,,,671
850041679738544128,,,483
,,,
850002486362558465,,,259
849797699218157571,,,3
849674753677852672,,,362
845455788697157632,,,41851
850026397334724608,,,1059
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
850034004749418497,,,265
,,,
849610223195217921,,,18463
,,,
850042393470676993,,,1
849306036364247041,,,68
847714323858202628,,,62
850042221483229184,,,13
845541645923815425,,,457
845541645923815425,,,455
849759789177614336,,,2527
850042502711300096,,,1
849421716694736896,,,5968
850041688198455296,,,1
,,,
,,,
849630731181715457,,,26590
,,,
845541645923815425,,,455
849869347866595328,,,119
,,,
,,,
,,,
845541645923815425,,,455
850030978546454535,,,8
845541645923815425,,,455
845541645923815425,,,455
849993299050078208,,,8
845541645923815425,,,468
,,,
849788428321398784,,,521
,,,
,,,
,,,
849683180005150721,,,1240
845541645923815425,,,473
849568178371997696,,,4
845541645923815425,,,580
,,,
849729805838946304,,,1
845541645923815425,,,457
850008451560243200,,,2491
845541645923815425,,,455
845541645923815425,,,455
,,,
,,,
845541645923815425,,,466
,,,
,,,
755081371945734144,,,1
849997056982700032,,,54
845541645923815425,,,468
,,,
,,,
850039477930082304,,,1
846178316046516224,,,3609
850038753301110784,,,45
,,,
850036374509989888,,,2
850035947626348544,,,364
,,,
845541645923815425,,,455
849630731181715457,,,26593
,,,
850018643865948164,,,15
849770079554285568,,,2
850042037177118720,Macron,Macron,1
849721058135613440,,,49
850038047332855812,AI,AI,113
,,,
850025635028369408,,,12058
849977832763568128,,,667
,,,
842406226130571264,,,12983
,,,
,,,
845541645923815425,,,467
849729731394240512,,,1050
850021955810074624,,,47
,,,
850040920858931200,,,1
845541645923815425,,,468
850037626795155456,,,3
850042306879246336,,,9
,,,
850041329921003520,,,150
850037898170716161,,,35
840963136719052800,,,20384
850035569128243200,,,1
,,,
,,,
,,,
849756563912970243,,,6
850042244426080258,,,2
,,,
,,,
850028285841027072,,,1155
813461871277834240,,,5211
,,,
,,,
,,,
849961386000121857,,,531
,,,
850042369160380420,,,3
,,,
849994556187619328,,,33
,,,
850038353655472130,,,36
850041960333234177,,,1
849653889012051968,,,64566
849329123327705091,,,380
,,,
,,,
,,,
850041679738544128,,,490
850030322804809729,,,4
,,,
849718765994598401,,,38
850039665604399104,,,10
,,,
850034136534335488,,,375
850040803871399937,,,1
,,,
850026397334724608,,,1059
,,,
,,,
,,,
850042167678689282,,,1
850042554682888192,,,8
,,,
,,,
850042404350590976,,,2
849627335322214406,,,13
,,,
850028285841027072,,,1156
,,,
850017221158084609,,,248
849962533419192320,,,250
848990765007163392,,,3427
,,,
,,,
,,,
,,,
849818653352701955,,,944
,,,
,,,
,,,
,,,
850007656299339777,,,483
849991399613370370,,,364
850032231288496129,,,22
,,,
849940515328020482,,,2750
849964714717261824,,,11
850035458172125185,,,1
849400826284167168,,,48459
,,,
850042353909997568,,,4
649515006590103552,,,144295
849909379549810688,,,17
,,,
849835642519420928,,,14601
,,,
850034856633524226,,,1
849990404602769408,,,10
850013056037920768,,,51
850037929200189440,Leo,Leo,157
,,,
849528147049578497,,,2514
850039904038006785,,,14
,,,
845541645923815425,,,580
,,,
849793550179020801,,,9873
,,,
,,,
,,,
850039348229787648,,,3
,,,
,,,
,,,
,art,,
849817752596623360,,,3952
,,,
,,,
849813415266705408,,,1186
,,,
,,,
,,,
,,,
849982918160130048,,,11095
,,,
845541645923815425,,,580
,,,
,,,
,,,
,,,
850040445551878144,,,5
850037554745409536,,,5
,quote,,
,,,
850034584611942400,,,25
,,,
,,,
850007845915557888,,,64
,,,
,,,
849997180169584643,,,177
,,,
,,,
,,,
,,,
850013140142104577,,,193
,,,
,,,
,,,
849938467475861505,,,37
850035651890352128,,,18
850038393941573632,,,1
850042592163225600,Catfish,Catfish,3
849316599391715330,,,34626
848873066268700672,,,1279
,,,
850004950360838144,,,788
850040789480620032,,,1
,,,
,,,
850042306879246336,,,11
850034608553041920,,,7
850042343868813314,,,1
850015041147547654,,,75
850039925160464384,,,698
849638937853394944,,,6424
850042306879246336,,,11
,,,
849991665817313280,,,269
849779214643597316,,,899
850010591024513025,,,22
849827075582119942,,,1401
849678878624952326,,,6082
850041679738544128,,,497
849681921042927617,,,50650
,,,
819955926794805248,,,1188
,,,
,,,
850041697329442816,,,66
,,,
849808818083057664,,,1
850039731060482050,,,1
849770402389913601,,,1
849768783765962757,,,1
,,,
,,,
,,,
,,,
850026531346894851,,,35
850027912757735425,,,15
850035414861828098,,,10
850032902574309379,,,203
849667289586774017,,,13
850042608357437442,,,1
850024092518547458,,,72
850025791488368640,Kashmir,Kashmir,146
,,,
849769968312832000,,,98
849975220467187712,,,2582
850035498898911233,,,9
,,,
,,,
,,,
,,,
,,,
849828495182221312,,,15
,,,
850041809631883264,,,19
,,,
,technology,,
848278164543549441,,,31
,,,
850033595184029696,,,3
,,,
849291659888209920,,,1685
,,,
,,,
849630731181715457,,,26604
,,,
850039996878901248,,,7
850042178382344192,,,2
846738660494008322,,,4447
,,,
,,,
,,,
850042153132797952,,,1
850026651350073344,,,1024
849706584263491584,,,6
849726602644795395,,,80
,,,
850041679738544128,,,499
,,,
850041379115999234,Bruins,Bruins,2
850020321612754944,,,89
,,,
849653889012051968,,,64574
,,,
849985441583509505,,,105
,,,
,,,
,,,
849674379789312000,,,2276
849703245773766656,,,10953
,,,
,,,
,,,
,,,
850040984868081665,,,1
849222334347186178,,,12
850040729002844160,,,8
,,,
849924705884700672,,,60
850042565076430852,,,1
849675450892922883,,,3
850040950940459008,,,219
840605718218702848,,,5882
,,,
850017888870309890,,,10
,,,
,,,
,,,
,,,
850032482976190465,,,26
,,,
850028264504545280,,,108
,,,
849660034405367808,,,1121
849309075536060416,,,24132
849641809424769030,,,32783
,,,
,PAM,,
,,,
643650746060288000,,,1756
850025635028369408,,,12065
850039334376009728,,,1
850041452688232448,,,2
,,,
850042406791720960,,,51
,,,
,,,
,,,
850037979716472836,,,3
,,,
849815235573821440,,,4843
,,,
,,,
,,,
850036275549753344,,,474
850025758017847296,,,952
,,,
849997628603600897,,,901
,,,
,,,
,,,
850040612414009344,,,6
849819913250377728,,,38
,,,
,,,
850036770389585922,,,1
,,,
850042193519792129,,,11
850000303994933252,,,1
849617333052211203,,,122710
,,,
,,,
,,,
,,,
,,,
850021955810074624,,,48
,,,
849681921042927617,,,50654
,,,
850018303250759681,,,91
850014432516345860,,,30
,,,
,,,
,,,
,,,
849046228658667521,,,1750
850033021923282945,,,188
,,,
850038402363871232,,,1
850039078749966336,,,5
849952648950427648,,,292
849522152244117504,,,15962
850041288007221249,,,6
,,,
850042568847097860,,,2
,,,
,,,
849444357015056384,,,241
,,,
850006986519457792,PHOTO,PHOTO,109
,,,
,,,
850036396429631489,,,130
850042479059578880,,,1
849849040866951168,,,652
,,,
,grand,,
850033251066490884,,,363
,,,
849603624267206656,,,7302
,cock,,
850035861408403457,,,1
,,,
849617333052211203,,,122709
849978626703474688,,,15
,,,
,,,
,,,
846530546520014848,,,440
850042173152268291,,,4
850033722942521345,,,168
,,,
,,,
,,,
850041679738544128,,,499
,,,
850032295667003392,,,64
,,,
,,,
,,,
850042485443354624,success,success,1
,,,
850040354694889472,,,380
849387923816550402,Pepsi,Pepsi,478
850034768582496257,,,8
850037871985606656,,,1
850010346286964738,,,5
850032721883795456,,,2
849692945502613505,,,1
,,,
850042623406596096,,,1
850036226396704769,,,13
,,,
,,,
,,,
,,,
850040433069752324,,,62
,,,
,STOP,,
,security,,
,,,
,Trinidad,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
850033419748823040,,,67
850024512003465216,,,10
849905685190127616,ass,ass,17
850030768042762240,,,188
,,,
,,,
850033339335532544,,,112
840389538509807618,,,14
850041125192830976,,,5
,,,
849819524945723392,,,8001
850042639915163648,,,1
,,,
,,,
849835642519420928,,,14607
850012363617161216,,,1
,,,
850036645705469952,,,110
,,,
850014654147506177,,,956
,,,
849955406948511744,,,1134
850040093628923905,,,17
850026010443751424,,,9
850028285841027072,,,1158
850035770723364868,,,68
850040456876507136,,,61
849732780766441473,,,23765
,,,
,,,
,,,
,,,
850021726545002496,,,213
,,,
,,,
850035960406519808,,,91
850041805336854528,,,1
850029988074147841,,,67
,,,
,,,
849740545203240960,,,59
849893635575250946,,,1805
847658642081890305,,,2054
,,,
,,,
,,,
849909419211096064,,,37
,,,
,,,
849962415374688261,,,21
,,,
850042551784656896,,,1
,,,
,,,
849637423663505408,,,778
,,,
,scholarship,,
850021307219550208,,,1
,,,
,,,
,,,
849718663552933888,,,39
,,,
,,,
849649868641628161,,,1341
850025635028369408,,,12068
,,,
,,,
,,,
850000570995810304,,,200
,resist,,
,,,
850040492347842560,,,2
,,,
,,,
850040433069752324,,,63
849986292830097410,innovation,innovation,1
850039752938205186,,,1
850040420780429312,,,43
849794745219989504,,,408
,,,
850042620567015424,,,1
849930046236119040,,,4807
,,,
849854199512743936,,,1
,,,
,,,
,,,
,,,
,,,
,,,
850008687158734848,,,162
850042195470045184,,,1
,,,
850038262920073220,,,22
,,,
808559712908308480,,,11271
,quote,,
,,,
831741163484958723,,,1035
850039917166157824,,,17
850015591868108800,,,12
850035977779376129,,,2
850037971185266691,,,8
,,,
849794370081443840,,,396
,,,
,regency,,
849906175579754497,,,998
849633694834884608,,,10
,,,
,,,
,Trump,,
,,,
,,,
,,,
,Devon,,
,Bible,,
849714070676619264,Watchtower,Watchtower,180
,,,
850022252833677313,,,21
,,,
,,,
,,,
848310212490645509,,,2
,,,
850042306879246336,,,14
850042608650997760,,,1
,,,
849970232164835331,,,13
,,,
,,,
837841940779409408,,,4383
850000194737500160,,,1162
846414097407078401,,,6689
849633694834884608,,,10
,,,
850024882490531840,,,519
,,,
850028383476092928,,,654
,,,
808559712908308480,,,11268
,,,
,,,
,,,
848962459645890561,,,1
850033433296248832,,,6
850032948363526144,,,9
839192970524037122,,,6141
849653889012051968,,,64578
850025365493952512,,,46
,,,
849600239921242112,entertainment,entertainment,13
849611981619417088,,,62
,,,
850042111667949568,,,1
,,,
,Win,,
782746997069676544,,,27263
821024604714135552,,,3444
,,,
,,,
,,,
850040696442683393,,,30
,,,
,,,
,,,
849886012952137729,,,12
850028072900243456,,,72
,Delphi,,
,,,
,,,
,,,
,inspiration,,
